SAMPLE_ID,BRCA1/2_mut,other_HRR_gene_mutation_somatic,sv_trans_frac,sv_del_frac,sv_inv_frac,sv_tadem_dup_frac,sv_n_all_sv,sv_n_svclass_stdev,sv_microhom_deletion_mean,sv_microhom_inversion_mean,sv_microhom_tandem-duplication_mean,sv_microhom_translocation_mean,indel_n_del,indel_n_ins,ins_indel_ratio,del_indel_ratio,indel_DEL_len_1,indel_DEL_len_2,indel_DEL_len_3,indel_DEL_len_4,indel_DEL_len_inf,indel_INS_len_1,indel_INS_len_2,indel_INS_len_3,indel_INS_len_4,indel_INS_len_inf,indel_DEL_mh,indel_DEL_noMHstatus,indel_DEL_rep,indel_del_mh_ratio,Telomeric_AI,Interstitial_AI,Telomeric_LOH,Interstitial_LOH,LST_count,LOH_count,MSI,cnv_DEL_0_3500_sum_indel_DEL_len_inf,indel_INS_len_inf_sum_cnv_DUP_0_30000,indel_INS_len_inf_sum_cnv_DUP_0_1000,frac_cnv_DUP_len_30000_inf,frac_cnv_DEL_len_100000_inf,frac_cnv_DIPLOID_len_100000_inf,frac_sv_dup_30000+,frac_sv_del_frac,frac_sv_del_100000+,FBI_relaxed,percent_all_cc2ca,percent_all_cc2ct,cc2ca_vs_cc2ct,SBS31,ccne1_amp,resistant_ccne1_over_6,frac_cnv_DUP_len_0_30000,frac_cnv_DEL_len_0_100000,frac_cnv_DIPLOID_len_0_100000,frac_sv_dup_0_30000,frac_sv_del_0_100000,labels_v1
Sample_0206,0,0,0.243243243243243,0.243243243243243,0.232432432432432,0.281081081081081,185,3.41869858279434,1.55555555555556,1.11627906976744,1.69230769230769,0.555555555555556,236,85,0.2647975078,0.7352024922,124,26,19,10,57,58,7,0,5,15,59,49,128,0.25,25,277,7,97,9,3,0.03,57,20,15,0.984472049689441,0.772727272727273,0.827272727272727,0.923076923076923,0.0053763440860215,0.530465949820789,9,33.58,53.65,1.6,0.05,1,1,0.0155279503105589,0.2272727272727269,0.1727272727272729,0.0769230769230769,0.469534050179211,0
Sample_0207,1,0,0.225563909774436,0.266917293233083,0.12781954887218,0.379699248120301,266,24.0260275534679,2.32394366197183,1.58823529411765,1.42574257425743,1.63333333333333,530,74,0.1225165563,0.8774834437,121,14,11,14,370,50,7,2,1,14,329,108,93,0.620754717,34,134,25,70,24,19,0.26,371,16,14,0.978494623655914,0.777777777777778,0.909090909090909,0.425742574257426,0.0037453183520599,0.224508097272775,3,47.51,41.63,0.88,0.03,1,0,0.021505376344086,0.222222222222222,0.090909090909091,0.574257425742574,0.775491902727225,0
Sample_0208,0,0,0.288461538461538,0.326923076923077,0.237179487179487,0.147435897435897,156,10.4880884817015,1.33333333333333,1.67567567567568,1.39130434782609,0.8,242,148,0.3794871795,0.6205128205,117,17,24,16,68,123,7,3,4,11,68,64,110,0.2809917355,21,234,13,100,10,13,0.16,69,34,12,0.90295358649789,0.53125,0.813333333333333,0.521739130434783,0.0063694267515923,0.506556762832521,16,139.5,36.55,0.26,0.05,0,0,0.0970464135021099,0.46875,0.1866666666666669,0.4782608695652169,0.4934432371674789,0
Sample_0209,0,0,0.0837988826815642,0.29608938547486,0.318435754189944,0.301675977653631,179,17.2391270080593,2.24528301886793,2.28070175438596,1.98148148148148,0.933333333333333,4953,20517,0.8055359246,0.1944640754,4557,203,43,38,112,18378,1828,146,101,64,153,277,4523,0.03089036947,23,168,10,42,16,2,4.75,113,75,65,0.952586206896552,0.388888888888889,0.837209302325581,0.888888888888889,0.0055555555555555,0.506603773584906,10,78.89,57.04,0.72,0.03,1,1,0.0474137931034479,0.6111111111111109,0.162790697674419,0.111111111111111,0.4933962264150939,0
Sample_0210,0,1,0.148148148148148,0.414814814814815,0.325925925925926,0.111111111111111,135,16.8874953737966,1.625,1.43181818181818,0.8,0.85,397,106,0.2107355865,0.7892644135,140,20,15,27,195,68,10,2,2,24,173,82,142,0.435768262,27,114,16,66,9,8,0.12,196,45,25,0.829268292682927,0.65,0.789473684210526,0.533333333333333,0.0073529411764705,0.265887605042017,8,43.34,48.1,1.11,0.05,1,0,0.170731707317073,0.35,0.210526315789474,0.466666666666667,0.7341123949579831,0
Sample_0211,0,0,0.161504424778761,0.0553097345132743,0.0884955752212389,0.694690265486726,452,117.339251744674,2.16,3.65,2.11783439490446,1.19178082191781,209,124,0.3723723724,0.6276276276,98,22,18,13,58,83,7,5,2,27,57,57,95,0.2727272727,24,439,20,140,8,12,0.06,58,27,27,1.0,0.855263157894737,0.975308641975309,0.987261146496815,0.0022075055187638,0.399116997792494,2,33.23,71.85,2.16,0.01,1,0,0.0,0.144736842105263,0.024691358024691,0.012738853503185,0.600883002207506,0
Sample_0212,0,0,0.145654834761322,0.0881272949816402,0.127294981640147,0.638922888616891,817,184.236770217023,0.972222222222222,1.66346153846154,1.97509578544061,1.33613445378151,383,133,0.257751938,0.742248062,198,33,21,15,116,94,8,4,3,24,112,91,180,0.2924281984,28,708,16,275,11,5,0.25,117,123,26,0.895789473684211,0.571428571428571,0.885245901639344,0.96551724137931,0.0012224938875305,0.679723580548764,19,42.01,46.62,1.11,0.04,0,0,0.1042105263157889,0.428571428571429,0.1147540983606559,0.0344827586206899,0.3202764194512359,1
Sample_0213,1,0,0.21160409556314,0.238907849829352,0.133105802047782,0.416382252559727,293,30.3593066455741,2.01428571428571,1.71794871794872,1.4344262295082,1.30645161290323,535,96,0.1521394612,0.8478605388,196,12,13,13,301,73,6,1,0,16,287,92,156,0.5364485981,25,176,14,57,21,18,0.0,301,30,17,0.947565543071161,0.2,0.976744186046512,0.688524590163934,0.0034013605442176,0.327453838678328,11,58.88,34.14,0.58,0.04,0,0,0.0524344569288389,0.8,0.0232558139534879,0.311475409836066,0.672546161321672,1
Sample_0214,1,0,0.179856115107914,0.557553956834532,0.169064748201439,0.0935251798561151,278,50.2220071283496,1.33548387096774,0.851063829787234,1.03846153846154,0.64,1043,141,0.1190878378,0.8809121622,224,44,28,19,728,100,11,3,2,25,691,148,204,0.6625119847,35,190,18,98,18,20,0.42,728,37,27,0.944444444444444,0.318181818181818,0.923076923076923,0.807692307692308,0.003584229390681,0.16714070990866,9,51.79,38.6,0.75,0.12,0,0,0.055555555555556,0.681818181818182,0.0769230769230769,0.1923076923076919,0.83285929009134,1
Sample_0215,0,0,0.274052478134111,0.481049562682216,0.151603498542274,0.0932944606413994,343,50.9331669936202,1.71515151515152,0.942307692307692,1.46875,0.574468085106383,1088,187,0.1466666667,0.8533333333,414,75,50,52,497,153,10,3,2,19,508,197,383,0.4669117647,36,364,12,134,21,14,0.63,497,51,21,0.919799498746867,0.631578947368421,0.693877551020408,0.6875,0.002906976744186,0.223590556730092,13,50.54,37.62,0.74,0.0,0,0,0.080200501253133,0.368421052631579,0.3061224489795919,0.3125,0.776409443269908,1
Sample_0216,0,1,0.140186915887851,0.224299065420561,0.355140186915888,0.280373831775701,107,8.40758586040012,2.20833333333333,1.52631578947368,1.23333333333333,0.8,235,95,0.2878787879,0.7121212121,73,19,12,11,120,77,1,2,4,11,113,39,83,0.4808510638,31,143,20,79,8,17,0.18,123,25,11,0.909090909090909,0.235294117647059,0.864406779661017,0.833333333333333,0.0092592592592592,0.577932098765432,2,24.47,72.38,2.96,0.12,0,0,0.090909090909091,0.764705882352941,0.135593220338983,0.1666666666666669,0.422067901234568,1
Sample_0217,0,1,0.207547169811321,0.570754716981132,0.165094339622642,0.0566037735849057,212,40.9572948325448,1.41322314049587,0.6,3.75,0.477272727272727,1102,193,0.149034749,0.850965251,199,29,20,23,831,145,17,3,2,26,794,132,176,0.720508167,26,57,19,44,12,11,0.22,831,27,26,0.947368421052632,0.63013698630137,0.839285714285714,0.583333333333333,0.0046948356807511,0.106933612695456,0,68.51,35.21,0.51,0.32,0,0,0.052631578947368,0.3698630136986299,0.160714285714286,0.4166666666666669,0.893066387304544,1
Sample_0218,0,0,0.286713286713287,0.265734265734266,0.328671328671329,0.118881118881119,143,11.2998893799895,0.763157894736842,0.914893617021277,1.52941176470588,0.780487804878049,319,112,0.2598607889,0.7401392111,147,26,11,14,121,85,5,4,4,14,120,69,130,0.3761755486,29,201,20,135,10,14,1.08,125,29,15,0.912790697674419,0.416666666666667,0.898550724637681,0.941176470588235,0.0069444444444444,0.41812865497076,14,41.83,55.13,1.32,0.34,0,0,0.087209302325581,0.583333333333333,0.1014492753623189,0.058823529411765,0.58187134502924,1
Sample_0219,0,1,0.186274509803922,0.553921568627451,0.21078431372549,0.0490196078431372,204,37.9407432715808,1.48672566371681,2.74418604651163,4.1,0.789473684210526,687,202,0.2272215973,0.7727784027,361,90,36,29,171,172,7,5,4,14,186,149,352,0.2707423581,31,242,13,97,13,12,0.85,171,39,15,0.904942965779468,0.5,0.785714285714286,0.6,0.0048780487804878,0.264191668465357,10,41.89,51.39,1.23,0.39,0,0,0.095057034220532,0.5,0.2142857142857139,0.4,0.735808331534643,1
Sample_0220,1,0,0.373376623376623,0.0698051948051948,0.0698051948051948,0.487012987012987,616,113.725546822163,1.23255813953488,0.930232558139535,1.4,0.808695652173913,550,96,0.1486068111,0.8513931889,76,17,12,15,430,72,1,3,4,16,384,91,75,0.6981818182,31,115,24,75,24,21,0.67,431,33,17,0.711864406779661,0.735294117647059,0.840909090909091,0.07,0.0016207455429497,0.162526855376729,1,60.21,47.4,0.79,0.43,0,0,0.288135593220339,0.264705882352941,0.1590909090909089,0.93,0.837473144623271,1
Sample_0221,1,0,0.328205128205128,0.2,0.0717948717948718,0.4,195,24.4476481486461,1.28205128205128,0.571428571428571,2.02564102564103,0.703125,440,108,0.197080292,0.802919708,91,16,15,10,308,76,8,0,3,21,288,62,90,0.6545454545,26,143,15,45,25,10,0.09,308,39,21,0.871428571428571,0.733333333333333,0.925925925925926,0.730769230769231,0.0051020408163265,0.255102040816326,1,52.49,44.69,0.85,0.13,0,0,0.128571428571429,0.266666666666667,0.0740740740740739,0.269230769230769,0.744897959183674,1
Sample_0222,1,1,0.240837696335079,0.518324607329843,0.164921465968586,0.0759162303664921,382,63.2396236547942,2.31313131313131,2.07936507936508,1.58620689655172,0.945652173913044,1524,205,0.1185656449,0.8814343551,286,88,28,42,1080,151,12,3,5,34,1046,193,285,0.686351706,32,185,24,127,23,19,1.18,1080,49,34,0.835164835164835,0.669724770642202,0.875968992248062,0.827586206896552,0.0026109660574412,0.120895640477886,3,56.11,38.18,0.68,0.1,0,0,0.164835164835165,0.3302752293577979,0.1240310077519379,0.1724137931034479,0.879104359522114,1
Sample_0223,0,0,0.324137931034483,0.213793103448276,0.0758620689655172,0.386206896551724,145,17.1081121109256,1.51612903225806,1.09090909090909,1.30357142857143,0.425531914893617,206,226,0.5231481481,0.4768518519,103,58,11,3,31,194,9,2,6,15,28,39,139,0.1359223301,6,175,2,37,8,5,0.07,32,28,15,0.915584415584416,0.68,0.95364238410596,0.803571428571429,0.0068493150684931,0.512593901900133,0,35.37,97.65,2.76,0.2,0,0,0.084415584415584,0.3199999999999999,0.0463576158940399,0.1964285714285709,0.487406098099867,0
Sample_0224,1,0,0.293948126801153,0.109510086455331,0.0979827089337176,0.498559077809798,347,56.6364502771846,1.21052631578947,1.14705882352941,1.36994219653179,0.901960784313726,627,89,0.124301676,0.875698324,91,32,13,14,477,60,7,5,0,17,419,104,104,0.668261563,33,94,24,51,30,16,0.24,477,29,17,0.806451612903226,0.838709677419355,0.853333333333333,0.0867052023121387,0.0028735632183908,0.341122202056866,1,51.69,43.8,0.85,0.21,0,0,0.193548387096774,0.161290322580645,0.1466666666666669,0.9132947976878611,0.658877797943134,1
Sample_0225,0,0,0.149390243902439,0.445121951219512,0.301829268292683,0.103658536585366,328,44.0964851206987,1.86986301369863,1.51515151515151,1.11764705882353,0.591836734693878,526,166,0.2398843931,0.7601156069,251,88,42,31,114,142,9,0,3,12,123,119,284,0.2338403042,30,244,14,115,11,6,0.83,115,41,12,0.890151515151515,0.444444444444444,0.696428571428571,0.852941176470588,0.0030395136778115,0.3482533205646,9,32.82,68.47,2.09,0.22,0,0,0.1098484848484849,0.555555555555556,0.303571428571429,0.147058823529412,0.6517466794354,1
Sample_0226,0,0,0.0927835051546392,0.237113402061856,0.293814432989691,0.376288659793814,194,20.0561711201316,0.847826086956522,1.05263157894737,1.53424657534247,0.666666666666667,313,204,0.3945841393,0.6054158607,144,67,14,17,71,176,10,0,3,15,74,68,171,0.2364217252,25,242,13,113,4,6,0.44,75,53,16,0.866197183098592,0.178571428571429,0.709090909090909,0.958904109589041,0.0051282051282051,0.670457079152731,1,35.09,63.5,1.81,0.11,1,1,0.133802816901408,0.821428571428571,0.290909090909091,0.0410958904109589,0.329542920847269,1
Sample_0227,0,1,0.337620578778135,0.401929260450161,0.115755627009646,0.144694533762058,311,38.0484888004767,2.12,1.0,1.42222222222222,0.771428571428571,1229,278,0.1844724618,0.8155275382,293,98,36,41,761,222,16,5,7,28,737,161,331,0.5996745321,30,138,24,98,23,17,0.64,763,33,29,0.901960784313726,0.537190082644628,0.897959183673469,0.6,0.0032051282051282,0.127589743589744,0,68.59,34.36,0.5,0.1,0,0,0.098039215686274,0.462809917355372,0.1020408163265309,0.4,0.872410256410256,1
Sample_0228,0,0,0.21656050955414,0.273885350318471,0.229299363057325,0.280254777070064,157,4.32290411644765,1.65116279069767,1.88888888888889,2.43181818181818,0.794117647058823,266,234,0.468,0.532,124,75,12,15,40,207,14,2,1,10,49,43,174,0.1842105263,18,116,15,66,6,2,0.35,40,12,10,0.967213114754098,0.857142857142857,0.924050632911392,0.931818181818182,0.0063291139240506,0.577715631439505,9,38.16,63.87,1.67,0.09,0,0,0.032786885245902,0.142857142857143,0.075949367088608,0.068181818181818,0.422284368560495,1
Sample_0229,0,0,0.4375,0.25,0.21875,0.09375,32,3.93700393700591,1.125,1.85714285714286,0.666666666666667,0.857142857142857,186,180,0.4918032787,0.5081967213,77,65,6,8,30,161,7,1,3,8,22,42,122,0.1182795699,8,22,5,10,5,4,0.01,30,11,8,0.823529411764706,0.666666666666667,0.885714285714286,1.0,0.0303030303030303,0.363636363636364,0,47.81,79.32,1.66,0.02,0,0,0.176470588235294,0.333333333333333,0.1142857142857139,0.0,0.636363636363636,1
Sample_0230,0,0,0.253393665158371,0.230769230769231,0.1289592760181,0.386877828054299,442,40.6109591120426,1.64705882352941,1.24561403508772,1.26315789473684,0.991071428571429,404,284,0.4127906977,0.5872093023,168,78,30,23,105,239,19,4,4,18,96,93,215,0.2376237624,25,395,15,225,7,10,0.92,106,35,18,0.953168044077135,0.551724137931034,0.884615384615385,0.83625730994152,0.0022573363431151,0.342362678705794,8,43.36,49.41,1.14,0.01,0,0,0.046831955922865,0.4482758620689659,0.1153846153846149,0.1637426900584799,0.6576373212942059,1
Sample_0231,0,0,0.25,0.256578947368421,0.190789473684211,0.302631578947368,152,6.04152298679729,1.35897435897436,1.48275862068966,1.56521739130435,1.0,374,253,0.4035087719,0.5964912281,159,69,19,18,109,215,10,3,4,21,116,71,187,0.3101604278,28,124,23,75,12,9,1.17,110,22,21,0.984615384615385,0.71830985915493,0.898876404494382,0.934782608695652,0.0065359477124183,0.152840623428859,9,45.78,53.2,1.16,0.0,0,0,0.0153846153846149,0.28169014084507,0.101123595505618,0.065217391304348,0.8471593765711409,1
Sample_0232,0,1,0.382271468144044,0.415512465373961,0.157894736842105,0.0443213296398892,361,55.8317785853182,1.66666666666667,1.7719298245614,1.0625,0.826086956521739,1591,158,0.09033733562,0.9096626644,305,44,24,27,1191,104,13,0,6,35,1150,183,258,0.7228158391,30,118,20,54,33,11,0.91,1192,44,35,0.938775510204082,0.5,0.825,0.5625,0.0027624309392265,0.172854511970534,10,61.38,32.79,0.53,0.0,0,0,0.0612244897959179,0.5,0.175,0.4375,0.827145488029466,1
Sample_0233,1,0,0.171428571428572,0.187755102040816,0.0925170068027211,0.548299319727891,735,129.322030219139,1.51449275362319,1.38235294117647,1.53846153846154,1.42857142857143,1045,224,0.1765169425,0.8234830575,239,65,22,21,698,197,8,3,5,11,642,147,256,0.614354067,38,433,15,136,36,13,0.15,698,66,11,0.902826855123675,0.428571428571428,0.307692307692308,0.399503722084367,0.0013586956521739,0.332880434782609,4,71.79,29.6,0.41,0.0,0,0,0.097173144876325,0.5714285714285721,0.6923076923076921,0.600496277915633,0.667119565217391,1
Sample_0234,1,1,0.269541778975741,0.199460916442048,0.123989218328841,0.407008086253369,742,77.3482385061224,1.56081081081081,1.35869565217391,1.64900662251656,1.215,1541,187,0.1082175926,0.8917824074,282,74,20,22,1143,145,8,5,2,27,996,263,282,0.6463335496,38,430,20,184,28,13,0.53,1143,51,27,0.939240506329114,0.666666666666667,0.771186440677966,0.228476821192053,0.0013458950201884,0.303644829216835,8,54.88,34.2,0.62,0.02,0,0,0.0607594936708859,0.333333333333333,0.2288135593220339,0.771523178807947,0.696355170783165,1
Sample_0235,0,0,0.252873563218391,0.298850574712644,0.379310344827586,0.0689655172413793,87,9.90896059130321,1.07692307692308,0.848484848484849,5.33333333333333,0.681818181818182,400,124,0.2366412214,0.7633587786,169,37,17,10,167,99,8,3,1,13,183,56,161,0.4575,23,92,18,57,10,11,0.37,167,21,13,0.846153846153846,0.678571428571429,0.830508474576271,0.833333333333333,0.0113636363636364,0.266171328671329,16,39.78,46.43,1.17,0.02,0,0,0.1538461538461539,0.3214285714285709,0.169491525423729,0.1666666666666669,0.733828671328671,1
Sample_0236,0,0,0.103666245259166,0.0733249051833123,0.111251580278129,0.711757269279393,791,211.175726588072,1.32758620689655,1.36363636363636,1.68738898756661,1.68292682926829,442,225,0.3373313343,0.6626686657,238,89,18,22,75,195,7,3,4,16,91,86,265,0.2058823529,28,549,17,207,10,8,0.6,75,61,18,0.929245283018868,0.608695652173913,0.912621359223301,0.960923623445826,0.0012626262626262,0.6543451758969,8,44.1,49.05,1.11,0.13,0,0,0.070754716981132,0.391304347826087,0.0873786407766989,0.0390763765541739,0.3456548241031,1
Sample_0237,0,0,0.294820717131474,0.274900398406374,0.227091633466136,0.203187250996016,251,9.17537465175128,1.6231884057971,0.824561403508772,2.45098039215686,0.716216216216216,528,340,0.3917050691,0.6082949309,206,101,42,25,154,291,12,5,5,27,143,124,261,0.2708333333,28,299,14,93,10,6,0.81,154,45,27,0.941176470588235,0.538461538461538,0.893333333333333,0.784313725490196,0.0039682539682539,0.635150678628939,13,41.91,49.03,1.17,0.06,1,0,0.058823529411765,0.461538461538462,0.106666666666667,0.215686274509804,0.3648493213710609,1
Sample_0238,0,0,0.094017094017094,0.341880341880342,0.153846153846154,0.41025641025641,117,15.2212844398888,1.55,2.77777777777778,1.4375,0.727272727272727,404,265,0.3961136024,0.6038863976,168,26,21,22,167,221,13,4,9,18,181,62,161,0.448019802,28,183,23,124,3,17,1.02,169,42,19,0.837837837837838,0.372093023255814,0.846153846153846,0.875,0.0084745762711864,0.272669491525424,7,41.91,47.57,1.14,0.05,0,0,0.1621621621621619,0.627906976744186,0.1538461538461539,0.125,0.727330508474576,1
Sample_0239,0,0,0.125,0.179166666666667,0.3125,0.383333333333333,240,24.688053791257,1.74418604651163,0.893333333333333,1.3695652173913,1.3,330,225,0.4054054054,0.5945945946,128,34,13,25,130,184,11,3,5,22,120,67,143,0.3636363636,25,267,10,78,9,9,0.57,131,41,22,0.932142857142857,0.645161290322581,0.865979381443299,0.923913043478261,0.004149377593361,0.625301553604169,23,37.48,70.57,1.88,0.1,1,0,0.0678571428571429,0.354838709677419,0.134020618556701,0.076086956521739,0.374698446395831,1
Sample_0240,0,0,0.262803234501348,0.175202156334232,0.117250673854447,0.444743935309973,742,91.859947746556,1.41538461538462,1.33333333333333,1.5,1.22564102564103,1470,226,0.133254717,0.866745283,309,85,30,23,1023,197,7,3,2,17,918,231,321,0.6244897959,39,330,17,136,31,18,1.03,1024,37,18,0.943019943019943,0.571428571428571,0.913461538461538,0.345454545454546,0.0013458950201884,0.222776684957035,5,57.86,37.61,0.65,0.1,0,0,0.056980056980057,0.428571428571429,0.086538461538462,0.654545454545454,0.777223315042965,1
Sample_0241,0,0,0.432234432234432,0.194139194139194,0.238095238095238,0.135531135531135,273,30.3922276248386,1.18867924528302,2.70769230769231,0.783783783783784,0.542372881355932,484,238,0.3296398892,0.6703601108,230,51,23,37,143,207,10,1,6,14,157,93,234,0.3243801653,27,294,9,109,14,9,0.6,144,45,17,0.895973154362416,0.5,0.888888888888889,0.837837837837838,0.0036496350364963,0.676766285635587,24,27.27,80.02,2.93,0.16,0,0,0.104026845637584,0.5,0.111111111111111,0.1621621621621619,0.3232337143644129,1
Sample_0242,1,0,0.0490196078431372,0.245098039215686,0.372549019607843,0.333333333333333,102,12.737739202857,1.08,0.921052631578947,1.55882352941176,1.8,265,217,0.4502074689,0.5497925311,118,85,20,12,30,193,11,2,2,9,47,41,177,0.1773584906,38,291,15,141,7,15,0.15,33,48,10,0.896,0.153846153846154,0.416666666666667,0.882352941176471,0.0097087378640776,0.673398058252427,9,31.15,73.68,2.37,0.06,0,0,0.1039999999999999,0.846153846153846,0.583333333333333,0.117647058823529,0.3266019417475729,1
Sample_0243,0,0,0.227848101265823,0.186708860759494,0.0854430379746835,0.5,316,48.4613247858537,1.8135593220339,2.37037037037037,1.72151898734177,1.41666666666667,850,163,0.1609081935,0.8390918065,149,85,3,19,594,133,6,2,4,18,525,121,204,0.6176470588,35,212,22,118,28,25,1.16,594,42,18,0.893805309734513,0.5,0.866666666666667,0.10126582278481,0.0031545741324921,0.236539592578731,4,42.92,45.08,1.05,0.0,1,0,0.106194690265487,0.5,0.1333333333333329,0.89873417721519,0.763460407421269,1
Sample_0244,1,0,0.2625,0.575,0.116666666666667,0.0458333333333333,240,48.7801189010441,2.33333333333333,1.28571428571429,2.36363636363636,1.11111111111111,1180,316,0.2112299465,0.7887700535,296,48,28,27,781,216,22,5,3,70,746,152,282,0.6322033898,24,96,17,64,28,15,0.48,781,79,70,0.8,0.7,0.9,0.727272727272727,0.004149377593361,0.108244632870287,1,54.08,46.71,0.86,0.02,0,0,0.1999999999999999,0.3,0.0999999999999999,0.272727272727273,0.891755367129713,1
Sample_0245,1,0,0.269662921348315,0.286516853932584,0.106741573033708,0.337078651685393,356,30.7408522978788,1.62745098039216,1.60526315789474,1.29166666666667,1.22916666666667,839,186,0.1814634146,0.8185365854,138,24,9,14,654,143,9,0,2,32,579,142,118,0.6901072706,36,191,19,113,32,21,0.43,656,46,32,0.934579439252336,0.346153846153846,0.857142857142857,0.158333333333333,0.0028011204481792,0.195529192068984,8,50.28,40.84,0.81,0.03,0,0,0.065420560747664,0.653846153846154,0.142857142857143,0.841666666666667,0.804470807931016,1
Sample_0246,1,0,0.233333333333333,0.223333333333333,0.176666666666667,0.366666666666666,300,21.2014150471142,1.47761194029851,2.09433962264151,1.53636363636364,1.34285714285714,626,218,0.2582938389,0.7417061611,208,73,15,17,313,184,9,2,3,20,290,114,222,0.4632587859,29,228,11,76,20,11,0.33,314,50,20,0.892857142857143,0.266666666666667,0.863636363636364,0.354545454545455,0.0033222591362126,0.416522040958001,6,58.43,41.51,0.71,0.04,0,0,0.1071428571428569,0.733333333333333,0.136363636363636,0.6454545454545451,0.583477959041999,1
Sample_0247,0,0,0.0913978494623656,0.532258064516129,0.241935483870968,0.134408602150538,186,31.9804627858948,1.14141414141414,1.04444444444444,0.92,0.823529411764706,655,339,0.3410462777,0.6589537223,287,134,41,36,157,291,18,5,8,17,144,152,359,0.2198473282,34,294,14,86,12,5,0.64,160,53,20,0.897435897435897,0.333333333333333,0.806451612903226,0.88,0.0053475935828877,0.391832766164317,5,39.03,54.1,1.39,0.0,0,0,0.1025641025641029,0.666666666666667,0.193548387096774,0.12,0.6081672338356829,1
Sample_0248,1,0,0.212543554006969,0.543554006968641,0.191637630662021,0.0522648083623693,287,51.7560382950627,1.60897435897436,1.87272727272727,0.266666666666667,0.786885245901639,855,145,0.145,0.855,176,30,29,26,594,101,8,5,2,29,567,114,174,0.6631578947,29,84,23,64,16,16,0.34,594,34,29,0.84375,0.541176470588235,0.918918918918919,0.733333333333333,0.0034722222222222,0.0958199786324786,0,55.53,38.19,0.69,0.0,0,0,0.15625,0.4588235294117649,0.081081081081081,0.266666666666667,0.9041800213675214,1
Sample_0249,0,0,0.376,0.256,0.226666666666667,0.141333333333333,375,31.5228092022269,1.42708333333333,1.50588235294118,1.62264150943396,0.645390070921986,606,257,0.2977983778,0.7022016222,262,127,43,20,154,225,11,4,2,15,162,147,297,0.2673267327,30,387,13,93,10,12,0.75,154,31,15,0.962441314553991,0.5,0.869565217391304,0.924528301886792,0.0026595744680851,0.633726728723404,24,43.97,59.96,1.36,0.3,0,0,0.037558685446009,0.5,0.130434782608696,0.0754716981132079,0.366273271276596,1
Sample_0250,0,0,0.0943396226415094,0.415094339622641,0.150943396226415,0.339622641509434,159,20.9329286054293,1.37878787878788,1.08333333333333,0.907407407407407,0.8,84,80,0.487804878,0.512195122,47,5,4,5,23,64,4,3,2,7,19,23,42,0.2261904762,27,149,22,126,4,13,0.03,24,17,7,0.91304347826087,0.469387755102041,0.927536231884058,0.722222222222222,0.00625,0.526988636363636,4,33.94,64.23,1.89,0.26,0,0,0.08695652173913,0.530612244897959,0.072463768115942,0.277777777777778,0.473011363636364,1
Sample_0251,1,1,0.253561253561254,0.264957264957265,0.205128205128205,0.276353276353276,351,9.52299847737046,1.96774193548387,2.05555555555556,1.11340206185567,0.573033707865168,538,155,0.2236652237,0.7763347763,133,24,5,8,368,119,9,5,2,20,353,67,118,0.656133829,26,142,15,57,24,15,0.17,368,24,20,0.963963963963964,0.631578947368421,0.920792079207921,0.835051546391753,0.002840909090909,0.182276392961877,3,49.79,53.19,1.07,0.07,0,0,0.036036036036036,0.368421052631579,0.0792079207920789,0.1649484536082469,0.817723607038123,1
Sample_0252,0,0,0.433962264150943,0.199460916442048,0.247978436657682,0.118598382749326,371,42.9731020523304,1.10810810810811,0.989130434782609,1.43181818181818,0.590062111801242,314,169,0.3498964803,0.6501035197,106,30,22,10,146,126,11,3,2,27,152,73,89,0.4840764331,23,245,10,68,6,8,0.4,146,41,28,0.945945945945946,0.842105263157895,0.970588235294118,0.681818181818182,0.0026881720430107,0.566041848299913,20,32.6,77.33,2.37,0.0,0,0,0.0540540540540539,0.1578947368421049,0.029411764705882,0.318181818181818,0.433958151700087,1
Sample_0253,1,1,0.209219858156028,0.216312056737589,0.0531914893617021,0.521276595744681,282,47.8408820988911,1.14754098360656,1.33333333333333,1.80272108843537,1.06779661016949,624,128,0.170212766,0.829787234,119,16,9,8,472,95,3,1,7,22,423,91,110,0.6778846154,30,140,24,87,23,19,0.39,473,38,25,0.807228915662651,0.753424657534247,0.888888888888889,0.421768707482993,0.0035335689045936,0.114348606847014,0,54.46,41.34,0.76,0.05,0,0,0.192771084337349,0.2465753424657529,0.111111111111111,0.578231292517007,0.885651393152986,1
Sample_0254,0,1,0.138957816377171,0.0967741935483871,0.0818858560794045,0.682382133995037,403,100.956364336281,1.64102564102564,1.06060606060606,1.90909090909091,0.553571428571429,334,149,0.3084886128,0.6915113872,104,22,11,10,187,119,4,4,2,20,195,42,97,0.5838323353,25,453,16,125,14,13,0.35,187,45,22,0.961240310077519,0.333333333333333,0.903225806451613,0.989090909090909,0.0024752475247524,0.562706270627063,10,42.2,61.66,1.46,0.0,1,0,0.038759689922481,0.666666666666667,0.096774193548387,0.0109090909090909,0.437293729372937,1
Sample_0255,0,0,0.592592592592593,0.166666666666667,0.166666666666667,0.0740740740740741,54,10.8742815854658,0.666666666666667,1.55555555555556,2.25,2.25,57,43,0.43,0.57,38,5,3,2,9,39,1,0,0,3,9,16,32,0.1578947368,13,145,6,62,1,1,0.0,9,32,3,0.775193798449612,0.542857142857143,0.950704225352113,0.25,0.0181818181818182,0.109090909090909,0,21.13,95.74,4.53,0.0,0,0,0.224806201550388,0.4571428571428569,0.049295774647887,0.75,0.890909090909091,1
